order_id,order_timestamp,order_date,year,quarter,month,region,country,currency,customer_name,customer_segment,customer_tier,customer_is_active,product_category,units_sold,gross_revenue_usd,discount_amount_usd,net_revenue_usd,total_cost_usd,gross_margin_usd,gross_margin_pct,material_cost_usd,shipping_cost_usd,tariff_cost_usd,overhead_cost_usd,carrier,month_name
1736,2025-04-11 17:38:39,2025-04-11,2025,Q2,04,Europe,France,EUR,Customer Corp 060,Mid-Market,Tier 3,1,Network Switches,10,20795.2,528.78,20266.42,12352.41,7914.009999999998,39.05,9176.27,1406.32,721.52,1048.3,DB Schenker,Apr
1733,2025-04-11 19:14:21,2025-04-11,2025,Q2,04,North America,Canada,CAD,Customer Corp 063,SMB,Tier 2,1,Cloud Hardware,3,3185.22,135.23,3049.99,1859.0799999999997,1190.91,39.05,1339.31,223.89,113.06,182.82,FedEx Express,Apr
1735,2025-04-11 19:34:41,2025-04-11,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 050,SMB,Tier 3,1,Edge Gateways,9,13229.95,394.16,12835.79,7489.7,5346.090000000001,41.65,5462.98,987.46,394.68,644.58,Hapag-Lloyd,Apr
1734,2025-04-11 20:49:15,2025-04-11,2025,Q2,04,North America,Canada,CAD,Customer Corp 073,Enterprise,Tier 1,0,Cloud Hardware,9,20286.34,1112.78,19173.56,12222.29,6951.27,36.25,8604.89,1700.95,492.7,1423.75,FedEx Express,Apr
1746,2025-04-11 20:50:22,2025-04-11,2025,Q2,04,Europe,Germany,EUR,Customer Corp 159,Enterprise,Tier 2,0,Network Switches,12,19132.31,1005.86,18126.45,10524.78,7601.67,41.94,7565.8,1433.73,383.31,1141.94,Hapag-Lloyd,Apr
1754,2025-04-12 08:30:27,2025-04-12,2025,Q2,04,Europe,Germany,EUR,Customer Corp 108,Enterprise,Tier 1,1,Network Switches,16,26015.22,578.48,25436.74,15501.249999999998,9935.490000000003,39.06,10785.14,2160.31,978.54,1577.26,DB Schenker,Apr
1751,2025-04-12 08:37:23,2025-04-12,2025,Q2,04,Europe,Germany,EUR,Customer Corp 003,Enterprise,Tier 1,1,Enterprise Storage,14,15251.73,939.77,14311.96,8151.070000000001,6160.8899999999985,43.05,5758.92,1214.24,286.31,891.6,Hapag-Lloyd,Apr
1753,2025-04-12 08:44:02,2025-04-12,2025,Q2,04,North America,Canada,CAD,Customer Corp 063,SMB,Tier 2,1,Network Switches,19,35199.74,987.99,34211.75,19849.18,14362.57,41.98,14296.16,2622.87,743.66,2186.49,DHL Global,Apr
1759,2025-04-12 09:32:35,2025-04-12,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 065,SMB,Tier 3,1,Edge Gateways,7,13021.74,295.6,12726.14,7720.22,5005.919999999999,39.34,5302.3,1345.79,272.2,799.93,UPS Supply Chain,Apr
1752,2025-04-12 09:36:14,2025-04-12,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 111,Enterprise,Tier 1,1,Network Switches,4,6445.06,239.13,6205.93,3650.86,2555.07,41.17,2497.02,509.63,200.39,443.82,DHL Global,Apr
1748,2025-04-12 10:11:11,2025-04-12,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 200,Mid-Market,Tier 2,1,Edge Gateways,11,26078.38,1870.75,24207.63,14291.05,9916.580000000002,40.96,10609.21,1575.03,664.85,1441.96,DB Schenker,Apr
1747,2025-04-12 10:42:37,2025-04-12,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 136,Mid-Market,Tier 3,1,Network Switches,12,23869.2,1495.07,22374.13,13115.29,9258.84,41.38,9591.11,1609.53,524.41,1390.24,Hapag-Lloyd,Apr
1760,2025-04-12 11:28:19,2025-04-12,2025,Q2,04,Europe,Germany,EUR,Customer Corp 113,Enterprise,Tier 1,1,Cloud Hardware,17,31509.98,1697.69,29812.29,17013.9,12798.39,42.93,12233.36,2045.45,620.8,2114.29,Maersk Freight,Apr
1764,2025-04-12 11:30:34,2025-04-12,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 069,Enterprise,Tier 1,0,Cloud Hardware,14,28481.49,970.29,27511.2,17306.39,10204.810000000001,37.09,12292.38,2130.65,1009.79,1873.57,DHL Global,Apr
1755,2025-04-12 12:27:05,2025-04-12,2025,Q2,04,APAC,Japan,JPY,Customer Corp 034,Enterprise,Tier 3,1,Edge Gateways,8,16038.48,1007.12,15031.36,8769.240000000002,6262.119999999999,41.66,6331.8,1280.73,398.5,758.21,UPS Supply Chain,Apr
1766,2025-04-12 12:57:26,2025-04-12,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 055,SMB,Tier 3,1,Cloud Hardware,14,28520.25,711.33,27808.92,18522.350000000002,9286.569999999996,33.39,12379.04,2957.59,1091.79,2093.93,UPS Supply Chain,Apr
1763,2025-04-12 13:30:47,2025-04-12,2025,Q2,04,APAC,Japan,JPY,Customer Corp 133,Enterprise,Tier 1,1,Edge Gateways,4,7639.29,601.63,7037.66,4146.25,2891.41,41.08,2816.42,695.14,211.25,423.44,UPS Supply Chain,Apr
1762,2025-04-12 15:11:12,2025-04-12,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 003,Enterprise,Tier 1,1,Edge Gateways,11,23249.69,980.75,22268.94,12914.82,9354.119999999999,42.01,9208.73,1523.78,506.31,1676.0,DHL Global,Apr
1761,2025-04-12 15:36:48,2025-04-12,2025,Q2,04,North America,United States,USD,Customer Corp 069,Enterprise,Tier 1,0,Cloud Hardware,17,18461.51,666.83,17794.68,10621.050000000001,7173.629999999999,40.31,7575.27,1551.3,425.78,1068.7,UPS Supply Chain,Apr
1765,2025-04-12 16:16:17,2025-04-12,2025,Q2,04,North America,United States,USD,Customer Corp 020,SMB,Tier 1,1,Enterprise Storage,3,3954.1,279.89,3674.21,2282.58,1391.63,37.88,1609.69,312.88,95.06,264.95,UPS Supply Chain,Apr
1749,2025-04-12 16:26:12,2025-04-12,2025,Q2,04,Europe,Germany,EUR,Customer Corp 090,Enterprise,Tier 3,1,Cloud Hardware,19,21122.24,1346.76,19775.48,11977.36,7798.119999999999,39.43,8697.68,1451.85,461.96,1365.87,Hapag-Lloyd,Apr
1750,2025-04-12 17:11:38,2025-04-12,2025,Q2,04,North America,United States,USD,Customer Corp 151,SMB,Tier 2,1,Network Switches,22,18075.44,1284.53,16790.91,9774.189999999999,7016.720000000001,41.79,6887.15,1320.17,645.46,921.41,FedEx Express,Apr
1757,2025-04-12 19:12:29,2025-04-12,2025,Q2,04,Europe,France,EUR,Customer Corp 073,Enterprise,Tier 1,0,Enterprise Storage,11,11365.96,363.74,11002.22,6248.21,4754.009999999999,43.21,4466.33,698.52,418.07,665.29,Hapag-Lloyd,Apr
1758,2025-04-12 19:13:50,2025-04-12,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 046,SMB,Tier 2,1,Enterprise Storage,23,53385.1,2744.08,50641.02,31510.600000000002,19130.419999999995,37.78,21704.57,4692.38,1943.18,3170.47,FedEx Express,Apr
1756,2025-04-12 20:39:16,2025-04-12,2025,Q2,04,APAC,Japan,JPY,Customer Corp 114,SMB,Tier 2,1,Network Switches,9,17501.44,565.91,16935.53,10762.24,6173.289999999999,36.45,7655.55,1681.49,477.71,947.49,FedEx Express,Apr
1785,2025-04-13 08:29:09,2025-04-13,2025,Q2,04,APAC,Japan,JPY,Customer Corp 154,Mid-Market,Tier 2,1,Network Switches,22,50142.44,1893.33,48249.11,29847.23,18401.88,38.14,20165.66,4816.0,1690.91,3174.66,FedEx Express,Apr
1768,2025-04-13 08:44:29,2025-04-13,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 192,Mid-Market,Tier 3,1,Cloud Hardware,3,3160.68,153.36,3007.32,1866.02,1141.3000000000002,37.95,1328.47,268.38,66.76,202.41,DHL Global,Apr
1770,2025-04-13 09:35:59,2025-04-13,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 109,Mid-Market,Tier 2,1,Network Switches,8,6767.88,331.51,6436.37,3991.23,2445.14,37.99,2744.48,650.24,233.95,362.56,UPS Supply Chain,Apr
1784,2025-04-13 10:33:10,2025-04-13,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 013,SMB,Tier 1,1,Cloud Hardware,18,33650.58,736.5,32914.08,20287.66,12626.420000000002,38.36,14430.76,2132.17,1223.75,2500.98,DB Schenker,Apr
1772,2025-04-13 11:19:43,2025-04-13,2025,Q2,04,APAC,Japan,JPY,Customer Corp 130,Mid-Market,Tier 1,0,Edge Gateways,8,13232.39,526.24,12706.15,8075.83,4630.32,36.44,5538.2,1234.77,352.52,950.34,FedEx Express,Apr
1769,2025-04-13 11:28:17,2025-04-13,2025,Q2,04,APAC,Australia,AUD,Customer Corp 167,Enterprise,Tier 2,1,Enterprise Storage,2,2586.19,88.37,2497.82,1520.3899999999999,977.4300000000003,39.13,1060.86,216.9,51.62,191.01,FedEx Express,Apr
1783,2025-04-13 12:02:28,2025-04-13,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 169,SMB,Tier 3,0,Cloud Hardware,12,9630.04,735.44,8894.6,5277.799999999999,3616.800000000001,40.66,3971.28,643.68,187.57,475.27,Maersk Freight,Apr
1779,2025-04-13 12:38:33,2025-04-13,2025,Q2,04,APAC,Japan,JPY,Customer Corp 157,Enterprise,Tier 2,1,Enterprise Storage,2,4979.21,278.48,4700.73,2702.17,1998.5599999999995,42.52,1898.2,376.34,144.65,282.98,FedEx Express,Apr
1781,2025-04-13 12:42:14,2025-04-13,2025,Q2,04,Europe,France,EUR,Customer Corp 190,Mid-Market,Tier 1,1,Enterprise Storage,25,42898.03,1924.28,40973.75,25579.309999999998,15394.440000000002,37.57,17623.62,3630.91,1136.09,3188.69,DB Schenker,Apr
1778,2025-04-13 13:49:36,2025-04-13,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 008,Enterprise,Tier 3,1,Network Switches,4,7787.09,266.66,7520.43,4410.030000000001,3110.3999999999996,41.36,3155.65,476.71,246.63,531.04,DHL Global,Apr
1767,2025-04-13 13:52:33,2025-04-13,2025,Q2,04,APAC,Japan,JPY,Customer Corp 034,Enterprise,Tier 3,1,Network Switches,14,24372.17,1670.67,22701.5,14204.130000000001,8497.369999999999,37.43,10394.58,1875.46,753.29,1180.8,DHL Global,Apr
1774,2025-04-13 15:01:26,2025-04-13,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 031,Enterprise,Tier 1,1,Cloud Hardware,10,19014.5,1020.36,17994.14,11700.330000000002,6293.809999999998,34.98,8023.58,1808.12,556.04,1312.59,UPS Supply Chain,Apr
1771,2025-04-13 15:32:41,2025-04-13,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 035,Enterprise,Tier 2,0,Network Switches,15,22462.97,1605.14,20857.83,13403.23,7454.600000000002,35.74,9483.5,1733.97,740.91,1444.85,DHL Global,Apr
1773,2025-04-13 17:08:08,2025-04-13,2025,Q2,04,APAC,Australia,AUD,Customer Corp 044,Enterprise,Tier 2,1,Enterprise Storage,14,11772.88,831.52,10941.36,7146.09,3795.2700000000004,34.69,4900.95,1084.33,404.43,756.38,DHL Global,Apr
1777,2025-04-13 17:18:10,2025-04-13,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 060,Mid-Market,Tier 3,1,Cloud Hardware,16,32861.03,2475.2,30385.83,18778.81,11607.02,38.2,13127.7,2587.31,794.87,2268.93,UPS Supply Chain,Apr
1782,2025-04-13 17:58:46,2025-04-13,2025,Q2,04,Europe,France,EUR,Customer Corp 174,SMB,Tier 1,1,Edge Gateways,22,37336.13,2681.55,34654.58,21890.79,12763.79,36.83,15439.22,2996.74,764.45,2690.38,Hapag-Lloyd,Apr
1780,2025-04-13 19:43:52,2025-04-13,2025,Q2,04,North America,United States,USD,Customer Corp 042,SMB,Tier 2,1,Network Switches,19,44672.55,2883.61,41788.94,25111.07,16677.870000000003,39.91,17412.46,3109.14,1514.2,3075.27,DHL Global,Apr
1776,2025-04-13 20:13:49,2025-04-13,2025,Q2,04,APAC,Australia,AUD,Customer Corp 046,SMB,Tier 2,1,Cloud Hardware,23,57312.18,3953.63,53358.55,34835.409999999996,18523.140000000007,34.71,24322.39,5393.1,1666.76,3453.16,UPS Supply Chain,Apr
1775,2025-04-13 20:37:37,2025-04-13,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 101,Enterprise,Tier 1,1,Network Switches,3,6288.94,277.55,6011.39,3579.55,2431.84,40.45,2463.3,446.27,201.52,468.46,DHL Global,Apr
1802,2025-04-14 08:21:39,2025-04-14,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 121,Enterprise,Tier 2,1,Cloud Hardware,20,36838.52,1697.77,35140.75,20544.07,14596.68,41.54,14746.24,2421.39,911.64,2464.8,Maersk Freight,Apr
1788,2025-04-14 10:41:16,2025-04-14,2025,Q2,04,Europe,Germany,EUR,Customer Corp 117,SMB,Tier 1,1,Network Switches,15,16962.77,1256.62,15706.15,9099.86,6606.289999999999,42.06,6531.78,1239.32,416.55,912.21,DB Schenker,Apr
1795,2025-04-14 10:47:03,2025-04-14,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 073,Enterprise,Tier 1,0,Cloud Hardware,6,8602.9,332.28,8270.62,5560.24,2710.380000000001,32.77,3713.47,886.22,306.89,653.66,DHL Global,Apr
1793,2025-04-14 11:33:23,2025-04-14,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 005,Enterprise,Tier 1,1,Enterprise Storage,24,30296.67,2200.47,28096.2,16913.78,11182.420000000002,39.8,12098.26,2527.04,759.88,1528.6,DB Schenker,Apr
1787,2025-04-14 11:39:07,2025-04-14,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 185,SMB,Tier 1,1,Enterprise Storage,5,5457.67,263.8,5193.87,3115.62,2078.25,40.01,2199.68,546.5,107.32,262.12,FedEx Express,Apr
1790,2025-04-14 12:36:28,2025-04-14,2025,Q2,04,APAC,Japan,JPY,Customer Corp 056,Mid-Market,Tier 3,1,Cloud Hardware,20,19060.84,1440.28,17620.56,11324.34,6296.220000000001,35.73,8059.81,1701.08,440.04,1123.41,FedEx Express,Apr
1800,2025-04-14 12:47:41,2025-04-14,2025,Q2,04,Europe,France,EUR,Customer Corp 002,Mid-Market,Tier 3,1,Edge Gateways,11,9728.84,765.98,8962.86,5659.459999999999,3303.4000000000015,36.86,3960.72,794.98,205.57,698.19,DHL Global,Apr
1804,2025-04-14 13:25:34,2025-04-14,2025,Q2,04,APAC,Australia,AUD,Customer Corp 067,Mid-Market,Tier 2,1,Enterprise Storage,6,14136.81,764.85,13371.96,8956.599999999999,4415.360000000001,33.02,6132.46,1330.12,513.81,980.21,FedEx Express,Apr
1799,2025-04-14 14:00:01,2025-04-14,2025,Q2,04,North America,United States,USD,Customer Corp 134,SMB,Tier 3,0,Network Switches,5,6782.65,381.1,6401.55,4197.9,2203.6500000000005,34.42,2847.17,638.43,204.78,507.52,FedEx Express,Apr
1805,2025-04-14 14:36:21,2025-04-14,2025,Q2,04,Europe,Germany,EUR,Customer Corp 034,Enterprise,Tier 3,1,Cloud Hardware,17,32641.68,1134.63,31507.05,20033.28,11473.77,36.42,14370.82,2775.56,887.55,1999.35,DHL Global,Apr
1798,2025-04-14 16:11:03,2025-04-14,2025,Q2,04,APAC,Japan,JPY,Customer Corp 123,Enterprise,Tier 1,0,Enterprise Storage,24,39413.63,2232.98,37180.65,22435.5,14745.150000000001,39.66,15702.51,3250.03,752.8,2730.16,FedEx Express,Apr
1794,2025-04-14 17:33:26,2025-04-14,2025,Q2,04,APAC,Japan,JPY,Customer Corp 071,SMB,Tier 2,1,Enterprise Storage,6,14990.44,1163.91,13826.53,8174.200000000001,5652.33,40.88,5722.1,1356.79,388.04,707.27,UPS Supply Chain,Apr
1796,2025-04-14 17:37:26,2025-04-14,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 066,SMB,Tier 2,1,Enterprise Storage,7,7572.85,338.08,7234.77,4376.02,2858.75,39.51,3162.99,643.86,205.03,364.14,DHL Global,Apr
1786,2025-04-14 17:43:07,2025-04-14,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 130,Mid-Market,Tier 1,0,Edge Gateways,20,22250.92,1308.59,20942.33,12808.609999999999,8133.720000000003,38.84,9170.24,1941.13,594.32,1102.92,FedEx Express,Apr
1801,2025-04-14 18:53:34,2025-04-14,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 170,Mid-Market,Tier 3,1,Cloud Hardware,11,22471.37,1209.89,21261.48,11913.53,9347.949999999999,43.97,8782.34,1480.69,512.03,1138.47,DB Schenker,Apr
1789,2025-04-14 18:56:23,2025-04-14,2025,Q2,04,APAC,Australia,AUD,Customer Corp 086,SMB,Tier 2,1,Enterprise Storage,2,1876.16,38.76,1837.4,1188.16,649.24,35.33,817.24,163.43,70.94,136.55,FedEx Express,Apr
1803,2025-04-14 20:06:39,2025-04-14,2025,Q2,04,Europe,United Kingdom,GBP,Customer Corp 182,SMB,Tier 1,1,Cloud Hardware,18,19989.13,803.76,19185.37,11195.96,7989.41,41.64,7941.36,1397.52,569.61,1287.47,DB Schenker,Apr
1792,2025-04-14 20:17:43,2025-04-14,2025,Q2,04,Europe,Germany,EUR,Customer Corp 079,Mid-Market,Tier 3,1,Edge Gateways,13,15312.96,1008.3,14304.66,8663.74,5640.92,39.43,5941.45,1197.2,486.33,1038.76,DB Schenker,Apr
1797,2025-04-14 20:35:47,2025-04-14,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 046,SMB,Tier 2,1,Edge Gateways,14,25724.49,1425.15,24299.34,15169.800000000003,9129.539999999997,37.57,11016.87,1614.94,885.04,1652.95,Maersk Freight,Apr
1791,2025-04-14 20:57:44,2025-04-14,2025,Q2,04,Europe,Germany,EUR,Customer Corp 104,SMB,Tier 2,1,Network Switches,21,30248.99,1986.23,28262.76,16194.99,12067.769999999999,42.7,11306.41,1965.6,731.24,2191.74,DB Schenker,Apr
1818,2025-04-15 08:32:58,2025-04-15,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 053,Mid-Market,Tier 3,1,Network Switches,12,24304.99,678.82,23626.17,13387.63,10238.539999999999,43.34,9529.13,1604.44,938.17,1315.89,Hapag-Lloyd,Apr
1815,2025-04-15 08:43:13,2025-04-15,2025,Q2,04,APAC,Australia,AUD,Customer Corp 031,Enterprise,Tier 1,1,Edge Gateways,2,4981.17,173.94,4807.23,3143.2700000000004,1663.9599999999991,34.61,2189.15,500.57,110.53,343.02,FedEx Express,Apr
1810,2025-04-15 08:44:53,2025-04-15,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 070,SMB,Tier 2,1,Enterprise Storage,2,3109.37,241.06,2868.31,1752.5900000000001,1115.7199999999998,38.9,1218.91,308.89,70.3,154.49,FedEx Express,Apr
1807,2025-04-15 13:03:14,2025-04-15,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 170,Mid-Market,Tier 3,1,Edge Gateways,14,13507.01,312.14,13194.87,8159.89,5034.9800000000005,38.16,5666.03,1447.71,308.64,737.51,UPS Supply Chain,Apr
1813,2025-04-15 13:15:38,2025-04-15,2025,Q2,04,North America,Canada,CAD,Customer Corp 089,Enterprise,Tier 3,1,Cloud Hardware,25,51305.76,1319.9,49985.86,31214.449999999997,18771.410000000003,37.55,22679.18,4087.44,1270.89,3176.94,DHL Global,Apr
1812,2025-04-15 13:32:00,2025-04-15,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 124,Mid-Market,Tier 2,1,Network Switches,19,34356.79,848.87,33507.92,19392.510000000006,14115.409999999993,42.13,14110.2,2571.74,841.58,1868.99,DHL Global,Apr
1814,2025-04-15 13:57:19,2025-04-15,2025,Q2,04,Europe,France,EUR,Customer Corp 171,Mid-Market,Tier 3,1,Enterprise Storage,3,5697.72,394.71,5303.01,3033.1899999999996,2269.8200000000006,42.8,2122.06,432.22,168.41,310.5,DHL Global,Apr
1817,2025-04-15 14:45:38,2025-04-15,2025,Q2,04,Europe,Germany,EUR,Customer Corp 178,Enterprise,Tier 3,1,Enterprise Storage,19,32657.66,950.11,31707.55,18478.45,13229.099999999999,41.72,13295.03,2171.16,848.46,2163.8,DB Schenker,Apr
1824,2025-04-15 14:56:50,2025-04-15,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 164,Enterprise,Tier 3,1,Cloud Hardware,16,33219.45,1240.96,31978.49,20088.35,11890.140000000003,37.18,14222.56,2471.85,1005.59,2388.35,Maersk Freight,Apr
1822,2025-04-15 15:43:00,2025-04-15,2025,Q2,04,APAC,Japan,JPY,Customer Corp 153,Enterprise,Tier 3,0,Cloud Hardware,11,27391.45,1860.52,25530.93,15662.79,9868.14,38.65,11242.14,2502.51,519.86,1398.28,FedEx Express,Apr
1808,2025-04-15 16:30:12,2025-04-15,2025,Q2,04,Europe,France,EUR,Customer Corp 108,Enterprise,Tier 1,1,Network Switches,3,3147.73,125.95,3021.78,1879.7599999999998,1142.0200000000004,37.79,1321.49,234.86,96.55,226.86,DHL Global,Apr
1809,2025-04-15 17:00:49,2025-04-15,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 054,Mid-Market,Tier 1,1,Cloud Hardware,8,10456.47,324.47,10132.0,6196.98,3935.0200000000004,38.84,4231.48,897.68,258.38,809.44,UPS Supply Chain,Apr
1821,2025-04-15 18:07:07,2025-04-15,2025,Q2,04,APAC,Japan,JPY,Customer Corp 038,Mid-Market,Tier 3,1,Enterprise Storage,5,4818.11,251.63,4566.48,2804.4,1762.0799999999995,38.59,1978.26,398.33,122.65,305.16,UPS Supply Chain,Apr
1806,2025-04-15 18:12:30,2025-04-15,2025,Q2,04,North America,United States,USD,Customer Corp 040,Enterprise,Tier 1,1,Cloud Hardware,11,13435.89,1026.0,12409.89,7511.2,4898.69,39.47,5329.37,1227.72,288.75,665.36,FedEx Express,Apr
1816,2025-04-15 18:17:40,2025-04-15,2025,Q2,04,APAC,Japan,JPY,Customer Corp 151,SMB,Tier 2,1,Enterprise Storage,7,14729.44,947.18,13782.26,8307.3,5474.960000000001,39.72,5545.9,1331.92,527.95,901.53,DHL Global,Apr
1819,2025-04-15 18:45:07,2025-04-15,2025,Q2,04,Europe,Germany,EUR,Customer Corp 130,Mid-Market,Tier 1,0,Enterprise Storage,17,14830.32,937.13,13893.19,8355.41,5537.780000000001,39.86,6061.7,850.69,547.06,895.96,Maersk Freight,Apr
1823,2025-04-15 18:49:08,2025-04-15,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 122,SMB,Tier 3,1,Edge Gateways,13,26116.82,986.59,25130.23,16179.91,8950.32,35.62,11147.38,2522.24,531.1,1979.19,DHL Global,Apr
1820,2025-04-15 18:54:58,2025-04-15,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 154,Mid-Market,Tier 2,1,Cloud Hardware,19,42302.79,2933.25,39369.54,25086.04,14283.5,36.28,17234.1,3258.08,1469.0,3124.86,FedEx Express,Apr
1811,2025-04-15 20:22:05,2025-04-15,2025,Q2,04,APAC,Japan,JPY,Customer Corp 121,Enterprise,Tier 2,1,Edge Gateways,4,8486.27,479.46,8006.81,5223.26,2783.55,34.76,3580.53,774.43,316.66,551.64,DHL Global,Apr
1826,2025-04-16 08:21:59,2025-04-16,2025,Q2,04,APAC,Australia,AUD,Customer Corp 019,SMB,Tier 1,1,Edge Gateways,2,2041.12,100.36,1940.76,1196.7,744.06,38.34,840.99,185.36,47.2,123.15,UPS Supply Chain,Apr
1827,2025-04-16 09:41:40,2025-04-16,2025,Q2,04,APAC,Japan,JPY,Customer Corp 014,SMB,Tier 1,1,Network Switches,3,4420.76,151.73,4269.03,2732.52,1536.5099999999998,35.99,1920.01,455.13,96.42,260.96,DHL Global,Apr
1836,2025-04-16 10:16:19,2025-04-16,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 113,Enterprise,Tier 1,1,Cloud Hardware,15,24674.79,632.5,24042.29,14084.07,9958.220000000001,41.42,10227.47,1711.87,692.44,1452.29,DHL Global,Apr
1825,2025-04-16 10:47:24,2025-04-16,2025,Q2,04,APAC,Japan,JPY,Customer Corp 100,Enterprise,Tier 1,1,Network Switches,15,16584.95,656.81,15928.14,10132.79,5795.3499999999985,36.38,7096.57,1740.73,319.45,976.04,FedEx Express,Apr
1841,2025-04-16 11:13:12,2025-04-16,2025,Q2,04,Europe,France,EUR,Customer Corp 122,SMB,Tier 3,1,Edge Gateways,9,20289.74,1386.65,18903.09,10492.529999999999,8410.560000000001,44.49,7674.95,1379.45,387.72,1050.41,Hapag-Lloyd,Apr
1832,2025-04-16 11:18:56,2025-04-16,2025,Q2,04,APAC,Australia,AUD,Customer Corp 058,SMB,Tier 1,1,Cloud Hardware,5,8738.22,505.4,8232.82,4873.71,3359.1099999999997,40.8,3352.79,745.17,228.76,546.99,DHL Global,Apr
1831,2025-04-16 12:59:21,2025-04-16,2025,Q2,04,North America,Canada,CAD,Customer Corp 170,Mid-Market,Tier 3,1,Edge Gateways,10,24685.2,1368.35,23316.85,13551.36,9765.489999999998,41.88,9518.49,1829.1,814.77,1389.0,DHL Global,Apr
1833,2025-04-16 13:44:26,2025-04-16,2025,Q2,04,North America,Canada,CAD,Customer Corp 073,Enterprise,Tier 1,0,Enterprise Storage,14,14934.23,449.11,14485.12,8924.279999999999,5560.840000000002,38.39,6484.29,1229.08,325.44,885.47,DHL Global,Apr
1839,2025-04-16 15:16:40,2025-04-16,2025,Q2,04,North America,United States,USD,Customer Corp 191,Mid-Market,Tier 3,1,Enterprise Storage,20,23303.47,927.61,22375.86,14209.19,8166.67,36.5,10138.74,2045.25,534.7,1490.5,UPS Supply Chain,Apr
1843,2025-04-16 15:30:58,2025-04-16,2025,Q2,04,Europe,Netherlands,EUR,Customer Corp 083,Mid-Market,Tier 1,0,Network Switches,14,33447.56,2466.63,30980.93,18457.02,12523.91,40.42,13247.8,2098.92,987.51,2122.79,Maersk Freight,Apr
1830,2025-04-16 15:59:18,2025-04-16,2025,Q2,04,Europe,France,EUR,Customer Corp 060,Mid-Market,Tier 3,1,Network Switches,14,12191.51,699.75,11491.76,6791.88,4699.88,40.9,4964.52,809.76,428.19,589.41,DB Schenker,Apr
1838,2025-04-16 16:25:27,2025-04-16,2025,Q2,04,APAC,Singapore,SGD,Customer Corp 178,Enterprise,Tier 3,1,Cloud Hardware,12,24342.71,666.66,23676.05,15161.890000000001,8514.159999999998,35.96,10796.62,2346.69,777.99,1240.59,DHL Global,Apr
1842,2025-04-16 16:58:08,2025-04-16,2025,Q2,04,LATAM,Brazil,BRL,Customer Corp 037,Mid-Market,Tier 3,1,Enterprise Storage,8,17091.42,478.49,16612.93,10318.499999999998,6294.430000000002,37.89,7208.87,1421.76,428.31,1259.56,FedEx Express,Apr
1835,2025-04-16 18:00:04,2025-04-16,2025,Q2,04,APAC,Japan,JPY,Customer Corp 108,Enterprise,Tier 1,1,Cloud Hardware,6,6806.75,462.77,6343.98,3794.2200000000003,2549.7599999999993,40.19,2561.53,689.25,130.33,413.11,UPS Supply Chain,Apr
1834,2025-04-16 18:09:48,2025-04-16,2025,Q2,04,Europe,Germany,EUR,Customer Corp 098,Mid-Market,Tier 2,0,Network Switches,15,14615.0,660.6,13954.4,7872.030000000001,6082.369999999999,43.59,5698.59,961.32,287.6,924.52,DHL Global,Apr
